Plate,Well,Part,Plasmid,Resistance,Well Status,Type,Sequencing,Short Description,Genbank File,Comments,Source,Subparts
Plate 4,1P,BBa_K360126,pSB1C3,chloramphenicol,OK,Device,Inconsistent(A),"""J23102 constitutive promoter +  LovTAP Photosensor""",https://synbiohub.org/public/igem/BBa_K360126/1/gb,,iGEM10_UNAM-Genomics_Mexico,2
Plate 4,2A,BBa_J18931,pSB1C3,chloramphenicol,OK,Protein_Domain,Confirmed(A),"""mCitrine """,https://synbiohub.org/public/igem/BBa_J18931/1/gb,,Affiliates,1
Plate 4,2B,BBa_K208001,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""Phasin (PhaP)""",https://synbiohub.org/public/igem/BBa_K208001/1/gb,,iGEM09_Utah_State,1
Plate 4,2C,BBa_K1080004,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""ChlM""",https://synbiohub.org/public/igem/BBa_K1080004/1/gb,,iGEM13_Macquarie_Australia,1
Plate 4,2D,BBa_K249006,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""Fusion EYFP with C-terminal Arginine Tag""",https://synbiohub.org/public/igem/BBa_K249006/1/gb,,iGEM09_Lethbridge,1
Plate 4,2E,BBa_K1088020,pSB1C3,chloramphenicol,OK,Regulatory,Confirmed(A),"""lacI:LVA device (constitutive promoter  RBS and terminator)""",https://synbiohub.org/public/igem/BBa_K1088020/1/gb,,iGEM13_SDU-Denmark,5
Plate 4,2F,BBa_K1129039,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""Cinnamoyl-CoA reductase from Arabidopsis thaliana under pTET constitutive promoter""",https://synbiohub.org/public/igem/BBa_K1129039/1/gb,,iGEM13_British_Columbia,5
Plate 4,2G,BBa_K592000,pSB1C3,chloramphenicol,OK,Coding,Long part(A),"""cph8 (Cph1/EnvZ fusion)""",https://synbiohub.org/public/igem/BBa_K592000/1/gb,,iGEM11_Uppsala-Sweden,1
Plate 4,2H,BBa_I714894,pSB1C3,chloramphenicol,OK,Generator,Confirmed(A),"""SDA_CI""",https://synbiohub.org/public/igem/BBa_I714894/1/gb,,iGEM07_Peking,1
Plate 4,2I,BBa_K1031510,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""HpaR-Terminator""",https://synbiohub.org/public/igem/BBa_K1031510/1/gb,,iGEM13_Peking,1
Plate 4,2J,BBa_K365004,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""ClpX from E.coli (aa 61-425)""",https://synbiohub.org/public/igem/BBa_K365004/1/gb,,iGEM10_ESBS-Strasbourg,1
Plate 4,2K,BBa_K1175006,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""endo-beta-1 3-1 4 glucanase (BglS) from Bacillus Subtilis 168""",https://synbiohub.org/public/igem/BBa_K1175006/1/gb,,iGEM13_WLC-Milwaukee,1
Plate 4,2L,BBa_K608014,pSB1C3,chloramphenicol,OK,Measurement,Confirmed(A),"""strong promoter and medium RBS with RFP""",https://synbiohub.org/public/igem/BBa_K608014/1/gb,,iGEM11_Freiburg,3
Plate 4,2M,BBa_K608018,pSB1C3,chloramphenicol,OK,Measurement,Confirmed(A),"""medium promoter and weak RBS with RFP""",https://synbiohub.org/public/igem/BBa_K608018/1/gb,,iGEM11_Freiburg,3
Plate 4,2N,BBa_K137112,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""lamB""",https://synbiohub.org/public/igem/BBa_K137112/1/gb,,iGEM08_Caltech,1
Plate 4,2O,BBa_K1189009,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""Beta-lactamase with His Tag""",https://synbiohub.org/public/igem/BBa_K1189009/1/gb,,iGEM13_Calgary,1
Plate 4,2P,BBa_K249007,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""CFP with C-terminal Arganine Fusion Tag""",https://synbiohub.org/public/igem/BBa_K249007/1/gb,,iGEM09_Lethbridge,1
Plate 4,3A,BBa_J18930,pSB1C3,chloramphenicol,OK,Protein_Domain,Confirmed(A),"""mCerulean CFP""",https://synbiohub.org/public/igem/BBa_J18930/1/gb,,Affiliates,1
Plate 4,3B,BBa_K518007,pSB1C3,chloramphenicol,OK,Device,Confirmed(A),"""cheZ expression cassette (no promoter)""",https://synbiohub.org/public/igem/BBa_K518007/1/gb,,iGEM11_UT-Tokyo,4
Plate 4,3C,BBa_K389004,pSB1C3,chloramphenicol,OK,Reporter,Long part(A),"""Luciferase from pGL4.10[luc2]""",https://synbiohub.org/public/igem/BBa_K389004/1/gb,,iGEM10_Bielefeld-Germany,1
Plate 4,3D,BBa_K091171,pSB1C3,chloramphenicol,OK,Composite,Confirmed(A),"""pBAD+RBS+cI+TT""",https://synbiohub.org/public/igem/BBa_K091171/1/gb,,iGEM08_Davidson-Missouri_Western,5
Plate 4,3E,BBa_K133010,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""CF213""",https://synbiohub.org/public/igem/BBa_K133010/1/gb,,iGEM08_Slovenia,1
Plate 4,3F,BBa_I732114,pSB1C3,chloramphenicol,OK,Coding,Inconsistent(A),"""ARL2A0404""",https://synbiohub.org/public/igem/BBa_I732114/1/gb,,iGEM07_USTC,1
Plate 4,3G,BBa_K156010,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""SBFP2 (strongly enhanced blue fluorescent protein)""",https://synbiohub.org/public/igem/BBa_K156010/1/gb,,iGEM08_Virginia,1
Plate 4,3H,BBa_K398206,pSB1C3,chloramphenicol,OK,Generator,Confirmed(A),"""AlnA generator (IPTG inducible)""",https://synbiohub.org/public/igem/BBa_K398206/1/gb,,iGEM10_TU_Delft,5
Plate 4,3I,BBa_K518005,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""cheZ""",https://synbiohub.org/public/igem/BBa_K518005/1/gb,,iGEM11_UT-Tokyo,1
Plate 4,3J,BBa_K358006,pSB1C3,chloramphenicol,OK,Generator,Long part(A),"""lambda lysis cassette with terminator""",https://synbiohub.org/public/igem/BBa_K358006/1/gb,,iGEM10_Kyoto,3
Plate 4,3K,BBa_K925000,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""Delta-12 desaturase""",https://synbiohub.org/public/igem/BBa_K925000/1/gb,,iGEM12_ST_ANDREWS,1
Plate 4,3L,BBa_K1051502,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""Sic1 mutation  non stop codon""",https://synbiohub.org/public/igem/BBa_K1051502/1/gb,,iGEM13_Shenzhen_BGIC_ATCG,1
Plate 4,3M,BBa_K607040,pSB1C3,chloramphenicol,OK,Regulatory,Confirmed(A),"""reverse pBad/araC promoter""",https://synbiohub.org/public/igem/BBa_K607040/1/gb,,iGEM11_Groningen,1
Plate 4,3N,BBa_K098995,pSB1C3,chloramphenicol,OK,Composite,Confirmed(A),"""heat sensitive cI QPI with high promoter""",https://synbiohub.org/public/igem/BBa_K098995/1/gb,,iGEM08_Harvard,6
Plate 4,3O,BBa_K222000,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""Aequorin""",https://synbiohub.org/public/igem/BBa_K222000/1/gb,,iGEM09_Valencia,1
Plate 4,3P,BBa_K750104,pSB1C3,chloramphenicol,OK,Signalling,Confirmed(A),"""pBADcIT-1.0:cI protein expression system activated by arabinose(RBS strength:1.0)""",https://synbiohub.org/public/igem/BBa_K750104/1/gb,,iGEM12_XMU-China,5
Plate 4,4A,BBa_K143062,pSB1C3,chloramphenicol,OK,Composite,Single error(A),"""LacI repressor protein - Terminator""",https://synbiohub.org/public/igem/BBa_K143062/1/gb,,iGEM08_Imperial_College,3
Plate 4,4B,BBa_K315015,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""TetA gene (DeOptimized from bp 1 to 141)""",https://synbiohub.org/public/igem/BBa_K315015/1/gb,,iGEM10_Davidson-MissouriW,1
Plate 4,4C,BBa_K322124,pSB1C3,chloramphenicol,OK,Translational_Unit,Long part(A),"""Red light sensor Cph8 (from Coliroid) with RBS""",https://synbiohub.org/public/igem/BBa_K322124/1/gb,,iGEM10_Edinburgh,1
Plate 4,4D,BBa_K608017,pSB1C3,chloramphenicol,OK,Measurement,Confirmed(A),"""medium promoter and medium RBS with RFP""",https://synbiohub.org/public/igem/BBa_K608017/1/gb,,iGEM11_Freiburg,3
Plate 4,4E,BBa_J06503,pSB1C3,chloramphenicol,OK,Coding,Inconsistent(A),"""Lambda cI857 (Lambda II) (RBS- LVA+)""",https://synbiohub.org/public/igem/BBa_J06503/1/gb,,iGEM2005,1
Plate 4,4F,BBa_I763026,pSB1C3,chloramphenicol,OK,Generator,Bad Sequencing(A),"""LacI coding device regulated by pTetR""",https://synbiohub.org/public/igem/BBa_I763026/1/gb,,iGEM07_Bologna,5
Plate 4,4G,BBa_K404314,pSB1C3,chloramphenicol,OK,Project,Confirmed(A),"""DARPin-E01 """,https://synbiohub.org/public/igem/BBa_K404314/1/gb,,iGEM10_Freiburg_Bioware,1
Plate 4,4H,BBa_K575004,pSB1C3,chloramphenicol,OK,Composite,Inconsistent(A),"""Continuous expression of LasR receptor protein (with RBS  B0030) """,https://synbiohub.org/public/igem/BBa_K575004/1/gb,,iGEM11_Northwestern,3
Plate 4,4I,BBa_K874000,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""M.ScaI Methyltransferase""",https://synbiohub.org/public/igem/BBa_K874000/1/gb,,iGEM12_Amsterdam,1
Plate 4,4J,BBa_K777000,pSB1C3,chloramphenicol,OK,Coding,Long part(A),"""Tar receptor""",https://synbiohub.org/public/igem/BBa_K777000/1/gb,,iGEM12_Goettingen,1
Plate 4,4K,BBa_K731400,pSB1C3,chloramphenicol,OK,Composite,Inconsistent(A),"""IPTG inducible Cysteine desulfhydrase (CysDes)""",https://synbiohub.org/public/igem/BBa_K731400/1/gb,,iGEM12_TRENTO,2
Plate 4,4L,BBa_K914007,pSB1C3,chloramphenicol,OK,Generator,Confirmed(A),"""Meganuclease I-SceI controlled by pBad""",https://synbiohub.org/public/igem/BBa_K914007/1/gb,,iGEM12_Paris_Bettencourt,3
Plate 4,4M,BBa_J31008,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""RFP reverse""",https://synbiohub.org/public/igem/BBa_J31008/1/gb,,iGEM2006_Davidson,1
Plate 4,4N,BBa_K634002,pSB1C3,chloramphenicol,OK,Composite,Long part(A),"""exaDE""",https://synbiohub.org/public/igem/BBa_K634002/1/gb,,iGEM11_Wisconsin-Madison,2
Plate 4,4O,BBa_K123002,pSB1C3,chloramphenicol,OK,Regulatory,Confirmed(A),"""LacIQ ERE TetR""",https://synbiohub.org/public/igem/BBa_K123002/1/gb,,iGEM08_University_of_Alberta,1
Plate 4,4P,BBa_K779311,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""HH-mKate - Hammerhead attached to front of mKate MammoBlock""",https://synbiohub.org/public/igem/BBa_K779311/1/gb,,iGEM12_MIT,1
Plate 4,5A,BBa_K1055000,pSB1C3,chloramphenicol,OK,Measurement,Confirmed(A),"""mKate is a fluorophor derived from dsRed""",https://synbiohub.org/public/igem/BBa_K1055000/1/gb,,iGEM13_TU_Darmstadt,1
Plate 4,5B,BBa_I732102,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""LRLb""",https://synbiohub.org/public/igem/BBa_I732102/1/gb,,iGEM07_USTC,1
Plate 4,5C,BBa_K538002,pSB1C3,chloramphenicol,OK,Coding,Long part(A),"""SheDnaK (Shewanella sp. Ac10)""",https://synbiohub.org/public/igem/BBa_K538002/1/gb,,iGEM11_Amsterdam,1
Plate 4,5D,BBa_K404112,pSB1C3,chloramphenicol,OK,Project,Confirmed(A),"""Cytosine deaminase (CD)""",https://synbiohub.org/public/igem/BBa_K404112/1/gb,,iGEM10_Freiburg_Bioware,1
Plate 4,5E,BBa_K1051000,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""Stop codon free RFP in RFC[23] standard""",https://synbiohub.org/public/igem/BBa_K1051000/1/gb,,iGEM13_Shenzhen_BGIC_ATCG,1
Plate 4,5F,BBa_M1004,pSB1C3,chloramphenicol,OK,Coding,Long part(A),"""HlyD Membrane Protein""",https://synbiohub.org/public/igem/BBa_M1004/1/gb,,UtahState_BE5930_-_S11,1
Plate 4,5G,BBa_J52642,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""Green Flourescence Protein""",https://synbiohub.org/public/igem/BBa_J52642/1/gb,,iGEM2006_Slovenia,1
Plate 4,5H,BBa_K899012,pSB1C3,chloramphenicol,OK,Composite,Long part(A),"""SST (BBa_K899001) with double RBS (BBa_K899010)""",https://synbiohub.org/public/igem/BBa_K899012/1/gb,,iGEM12_SDU-Denmark,2
Plate 4,5I,BBa_K763000,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""pLac + Gene encoding AmCyan""",https://synbiohub.org/public/igem/BBa_K763000/1/gb,,iGEM12_Valencia_Biocampus,1
Plate 4,5J,BBa_K216003,pSB1C3,chloramphenicol,OK,Translational_Unit,Confirmed(A),"""TNT receptor TNT-R3""",https://synbiohub.org/public/igem/BBa_K216003/1/gb,,iGEM09_Edinburgh,1
Plate 4,5K,BBa_K1088024,pSB1C3,chloramphenicol,OK,Device,Confirmed(A),"""HRT2 prenyltransferase from Hevea Brasilianis (ara promoter without araC: arabinose inducible)""",https://synbiohub.org/public/igem/BBa_K1088024/1/gb,,iGEM13_SDU-Denmark,5
Plate 4,5L,BBa_K360127,pSB1C3,chloramphenicol,OK,Device,Confirmed(A),"""J23105 constitutive promoter + LovTAP Photosensor""",https://synbiohub.org/public/igem/BBa_K360127/1/gb,,iGEM10_UNAM-Genomics_Mexico,2
Plate 4,5M,BBa_K322123,pSB1C3,chloramphenicol,OK,Translational_Unit,Long part(A),"""Phycobilin synthesis operon without terminator""",https://synbiohub.org/public/igem/BBa_K322123/1/gb,,iGEM10_Edinburgh,1
Plate 4,5N,BBa_K343000,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""Mutated flagella master regulator (FlhDC mut).""",https://synbiohub.org/public/igem/BBa_K343000/1/gb,,iGEM10_SDU-Denmark,1
Plate 4,5O,BBa_J33207,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""lac promoter and lacZ""",https://synbiohub.org/public/igem/BBa_J33207/1/gb,,iGEM2006_Edinburgh,1
Plate 4,5P,BBa_K801100,pSB1C3,chloramphenicol,OK,Generator,Confirmed(A),"""RFP Coding Device - RFC10 and RFC25 compatible""",https://synbiohub.org/public/igem/BBa_K801100/1/gb,,iGEM12_TU_Munich,1
Plate 4,6A,BBa_K331023,pSB1C3,chloramphenicol,OK,Composite,Confirmed(A),"""RBS with C-terminal Oligo Arginine - EYFP Fusion""",https://synbiohub.org/public/igem/BBa_K331023/1/gb,,iGEM10_Lethbridge,2
Plate 4,6B,BBa_J176027,pSB1C3,chloramphenicol,OK,Regulatory,Confirmed(A),"""CMV""",https://synbiohub.org/public/igem/BBa_J176027/1/gb,,Haynes_Lab,1
Plate 4,6C,BBa_K300004,pSB1C3,chloramphenicol,OK,Protein_Domain,Confirmed(A),"""Engineered pH-inducible intein (codon optimized for E. coli) - internal domain""",https://synbiohub.org/public/igem/BBa_K300004/1/gb,,iGEM10_UNIPV-Pavia,1
Plate 4,6D,BBa_I718004,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""DapA Coli MG1655""",https://synbiohub.org/public/igem/BBa_I718004/1/gb,,iGEM07_Paris,1
Plate 4,6E,BBa_K165004,pSB1C3,chloramphenicol,OK,Protein_Domain,Confirmed(A),"""mCherry  yeast optimized for fusion""",https://synbiohub.org/public/igem/BBa_K165004/1/gb,,iGEM08_BrownTwo,1
Plate 4,6F,BBa_K1060009,pSB1C3,chloramphenicol,OK,Generator,Long part(A),"""Medium constitutive expression of EBF synthase from Artemisia annua""",https://synbiohub.org/public/igem/BBa_K1060009/1/gb,,iGEM13_KU_Leuven,5
Plate 4,6G,BBa_K352011,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""pCooM Promoter coupled with RBS+RFP+Double terminator""",https://synbiohub.org/public/igem/BBa_K352011/1/gb,,iGEM10_METU_Turkey,5
Plate 4,6H,BBa_K779312,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""mKate-HH - Hammerhead attached behind mKate MammoBlock""",https://synbiohub.org/public/igem/BBa_K779312/1/gb,,iGEM12_MIT,1
Plate 4,6I,BBa_K322921,pSB1C3,chloramphenicol,OK,Translational_Unit,Long part(A),"""B. subtilis levansucrase. Lethal to E. coli in presence of sucrose.""",https://synbiohub.org/public/igem/BBa_K322921/1/gb,,iGEM10_Edinburgh,1
Plate 4,6J,BBa_J176017,pSB1C3,chloramphenicol,OK,Regulatory,Confirmed(A),"""CMVTetO2""",https://synbiohub.org/public/igem/BBa_J176017/1/gb,,Haynes_Lab,1
Plate 4,6K,BBa_K1122673,pSB1C3,chloramphenicol,OK,Coding,Long part(A),"""Ethanol production module""",https://synbiohub.org/public/igem/BBa_K1122673/1/gb,,iGEM13_Edinburgh,1
Plate 4,6L,BBa_I739001,pSB1C3,chloramphenicol,OK,Generator,Bad Sequencing(A),"""Constitutive expression cassette for TetR +LVA (J23100.B0034.C0040.B0015)""",https://synbiohub.org/public/igem/BBa_I739001/1/gb,,iGEM07_ETHZ,5
Plate 4,6M,BBa_K360021,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""LovTAP: Blue Light Photosensor and Transcriptional Regulator""",https://synbiohub.org/public/igem/BBa_K360021/1/gb,,iGEM10_UNAM-Genomics_Mexico,1
Plate 4,6N,BBa_K781001,pSB1C3,chloramphenicol,OK,Composite,Bad Sequencing(A),"""[R0010][B0034] - RFP-FliC Insertion Chimera""",https://synbiohub.org/public/igem/BBa_K781001/1/gb,,iGEM12_Queens_Canada,1
Plate 4,6O,BBa_K515005,pSB1C3,chloramphenicol,OK,Translational_Unit,Confirmed(A),"""superfolder GFP (sfGFP)""",https://synbiohub.org/public/igem/BBa_K515005/1/gb,,iGEM11_Imperial_College_London,1
Plate 4,6P,BBa_P0478,pSB1C3,chloramphenicol,OK,Generator,Confirmed(A),"""B0034.C0078.B0015""",https://synbiohub.org/public/igem/BBa_P0478/1/gb,,Antiquity,4
Plate 4,7A,BBa_K208000,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""GFP""",https://synbiohub.org/public/igem/BBa_K208000/1/gb,,iGEM09_Utah_State,1
Plate 4,7B,BBa_M1600,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""CXCR3""",https://synbiohub.org/public/igem/BBa_M1600/1/gb,,UtahState_BE5930_-_S11,1
Plate 4,7C,BBa_K196014,pSB1C3,chloramphenicol,OK,Device,Long part(A),"""Final GluColi device.""",https://synbiohub.org/public/igem/BBa_K196014/1/gb,,iGEM09_ULB-Brussels,7
Plate 4,7D,BBa_K912001,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""E. coli phytase (appa phytase)""",https://synbiohub.org/public/igem/BBa_K912001/1/gb,,iGEM12_Northwestern,1
Plate 4,7E,BBa_K879011,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""RFP""",https://synbiohub.org/public/igem/BBa_K879011/1/gb,,iGEM12_Alberta,1
Plate 4,7F,BBa_J61032,pSB1C3,chloramphenicol,OK,Reporter,Long part(A),"""Alkaline phosphatase [phoA]""",https://synbiohub.org/public/igem/BBa_J61032/1/gb,,Arkin,1
Plate 4,7G,BBa_K309020,pSB1C3,chloramphenicol,OK,Reporter,Confirmed(A),"""eCFP (for use in C. elegans chassis)""",https://synbiohub.org/public/igem/BBa_K309020/1/gb,,iGEM10_Queens-Canada,1
Plate 4,7H,BBa_K914008,pSB1C3,chloramphenicol,OK,Generator,Confirmed(A),"""Meganuclease I-SceI controlled by pRha""",https://synbiohub.org/public/igem/BBa_K914008/1/gb,,iGEM12_Paris_Bettencourt,3
Plate 4,7I,BBa_K1189008,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""Beta-Lactamase""",https://synbiohub.org/public/igem/BBa_K1189008/1/gb,,iGEM13_Calgary,1
Plate 4,7J,BBa_K360128,pSB1C3,chloramphenicol,OK,Device,Confirmed(A),"""J23114 constitutive promoter + LovTAP Photosensor""",https://synbiohub.org/public/igem/BBa_K360128/1/gb,,iGEM10_UNAM-Genomics_Mexico,2
Plate 4,7K,BBa_K590032,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""Acyl-ACP Reductase (AAR) - Synechococcus elongatus PCC7942 """,https://synbiohub.org/public/igem/BBa_K590032/1/gb,,iGEM11_Washington,1
Plate 4,7L,BBa_K257002,pSB1C3,chloramphenicol,OK,Coding,Inconsistent(A),"""ClyA_Fusion_C-Term""",https://synbiohub.org/public/igem/BBa_K257002/1/gb,,iGEM09_Paris,1
Plate 4,7M,BBa_K180000,pSB1C3,chloramphenicol,OK,Regulatory,Long part(A),"""Hybrid promoter (trp & lac regulated -- tac pR)""",https://synbiohub.org/public/igem/BBa_K180000/1/gb,,iGEM09_Southampton,1
Plate 4,7N,BBa_J36850,pSB1C3,chloramphenicol,OK,Generator,Confirmed(A),"""Lac-inducible generator of Lpp-OmpA(46-159)-Streptavidin wild-type + His6 tag""",https://synbiohub.org/public/igem/BBa_J36850/1/gb,,iGEM2006_Harvard,5
Plate 4,7O,BBa_I712004,pSB1C3,chloramphenicol,OK,Regulatory,Confirmed(A),"""CMV promoter""",https://synbiohub.org/public/igem/BBa_I712004/1/gb,,iGEM07_Ljubljana,1
Plate 4,7P,BBa_K912000,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""Citrobacter braakii phytase """,https://synbiohub.org/public/igem/BBa_K912000/1/gb,,iGEM12_Northwestern,1
Plate 4,8A,BBa_K331025,pSB1C3,chloramphenicol,OK,Composite,Confirmed(A),"""RBS with C-terminal Oligo Arginine - ECFP Fusion """,https://synbiohub.org/public/igem/BBa_K331025/1/gb,,iGEM10_Lethbridge,2
Plate 4,8B,BBa_K515105,pSB1C3,chloramphenicol,OK,Composite,Inconsistent(A),"""J23100 promoter - sfGFP""",https://synbiohub.org/public/igem/BBa_K515105/1/gb,,iGEM11_Imperial_College_London,2
Plate 4,8C,BBa_K137007,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""fimE""",https://synbiohub.org/public/igem/BBa_K137007/1/gb,,iGEM08_Caltech,1
Plate 4,8D,BBa_K360129,pSB1C3,chloramphenicol,OK,Device,Confirmed(A),"""J23117 constitutive promoter + LovTAP Photosensor""",https://synbiohub.org/public/igem/BBa_K360129/1/gb,,iGEM10_UNAM-Genomics_Mexico,2
Plate 4,8E,BBa_K342003,pSB1C3,chloramphenicol,OK,Regulatory,Confirmed(A),"""OmpR234 protein  with higher effect on Curli promoter""",https://synbiohub.org/public/igem/BBa_K342003/1/gb,,iGEM10_INSA-Lyon,1
Plate 4,8F,BBa_K274371,pSB1C3,chloramphenicol,OK,Composite,Confirmed(A),"""PoPS -> P2 ogr - PO promoter -> PoPS""",https://synbiohub.org/public/igem/BBa_K274371/1/gb,,iGEM09_Cambridge,4
Plate 4,8G,BBa_K527002,pSB1C3,chloramphenicol,OK,Coding,Inconsistent(A),"""Biosynthesis/Oximes/CYP79B1/Plug 'n' Play""",https://synbiohub.org/public/igem/BBa_K527002/1/gb,,iGEM11_Copenhagen,1
Plate 4,8H,BBa_K331030,pSB1C3,chloramphenicol,OK,Intermediate,Confirmed(A),"""Tet Repressible N-terminal Arg Tagged EYFP (no terminator) """,https://synbiohub.org/public/igem/BBa_K331030/1/gb,,iGEM10_Lethbridge,3
Plate 4,8I,BBa_K557001,pSB1C3,chloramphenicol,OK,Translational_Unit,Confirmed(A),"""Aptamer-CheZ: theophylline-sensitive synthetic riboswitch+phosphatase which dephosphorylates CheY-P""",https://synbiohub.org/public/igem/BBa_K557001/1/gb,,iGEM11_USTC,1
Plate 4,8J,BBa_K360121,pSB1C3,chloramphenicol,OK,Signalling,Confirmed(A),"""RBS + LovTAP Photosensor + terminator""",https://synbiohub.org/public/igem/BBa_K360121/1/gb,,iGEM10_UNAM-Genomics_Mexico,1
Plate 4,8K,BBa_K300002,pSB1C3,chloramphenicol,OK,Protein_Domain,Confirmed(A),"""Phasin (PhaP) - head domain""",https://synbiohub.org/public/igem/BBa_K300002/1/gb,,iGEM10_UNIPV-Pavia,1
Plate 4,8L,BBa_K245050,pSB1C3,chloramphenicol,OK,Composite,Confirmed(A),"""GyrB-CutA1""",https://synbiohub.org/public/igem/BBa_K245050/1/gb,,iGEM09_Slovenia,3
Plate 4,8M,BBa_K1065000,pSB1C3,chloramphenicol,OK,Translational_Unit,Confirmed(A),"""<html>2-oxoglutarate oxygenase/decarboxylase (EFE)</html>""",https://synbiohub.org/public/igem/BBa_K1065000/1/gb,,iGEM13_UNITN-Trento,1
Plate 4,8N,BBa_K274392,pSB1C3,chloramphenicol,OK,Composite,Confirmed(A),"""PoPS -> PhiR73 pag - PP promoter -> PoPS""",https://synbiohub.org/public/igem/BBa_K274392/1/gb,,iGEM09_Cambridge,4
Plate 4,8O,BBa_K112305,pSB1C3,chloramphenicol,OK,Translational_Unit,Confirmed(A),"""{rbs.lambda lysozyme!} in BBb format""",https://synbiohub.org/public/igem/BBa_K112305/1/gb,,iGEM08_UC_Berkeley,1
Plate 4,8P,BBa_K204047,pSB1C3,chloramphenicol,OK,Composite,Confirmed(A),"""AI-1 generator""",https://synbiohub.org/public/igem/BBa_K204047/1/gb,,iGEM09_Osaka,5
Plate 4,9A,BBa_I746916,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""superfolder GFP coding sequence""",https://synbiohub.org/public/igem/BBa_I746916/1/gb,,iGEM07_Cambridge,1
Plate 4,9B,BBa_K215001,pSB1C3,chloramphenicol,OK,Tag,Confirmed(A),"""Secretion Signal and Streptavidin Binding Tags""",https://synbiohub.org/public/igem/BBa_K215001/1/gb,,iGEM09_Washington,1
Plate 4,9C,BBa_K346001,pSB1C3,chloramphenicol,OK,Translational_Unit,Confirmed(A),"""RBS (B0034) + MerR (mercury-responsive transcription factor)""",https://synbiohub.org/public/igem/BBa_K346001/1/gb,,iGEM10_Peking,1
Plate 4,9D,BBa_I732086,pSB1C3,chloramphenicol,OK,Composite,Inconsistent(A),"""[aTc] -> PoPS (version1)""",https://synbiohub.org/public/igem/BBa_I732086/1/gb,,iGEM07_USTC,4
Plate 4,9E,BBa_M45995,pSB1C3,chloramphenicol,OK,Coding,Confirmed(A),"""Phasin coding sequence""",https://synbiohub.org/public/igem/BBa_M45995/1/gb,,UtahState_BE5930_-_S14,1
